instr,TP,LT,ports
shr-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shr-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shr-r8_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shr-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shr-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shr-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shr-r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shr-r32_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shr-r64_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shrd-mem_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shrd-mem_r32_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shrd-mem_r64_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shrd-imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shrd-r32_r32_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shrd-r64_r64_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shrd-mem_r8,1.0,None,"(1.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.0,0.3333333333333333)"
shrd-mem_r32_r8,1.0,None,"(1.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.0,0.3333333333333333)"
shrd-mem_r64_r8,1.0,None,"(1.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.0,0.3333333333333333)"
shrd-r8,1.25,None,"(1.25,1.25,0.0,0.0,0.0,0.25,1.25,0.0)"
shrd-r32_r32_r8,1.25,None,"(1.25,1.25,0.0,0.0,0.0,0.25,1.25,0.0)"
shrd-r64_r64_r8,1.25,None,"(1.25,1.25,0.0,0.0,0.0,0.25,1.25,0.0)"
movsx-mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsx-r32_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsx-r64_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsx-r8,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
movsx-r32_r8,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
movsx-r64_r8,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
movsx-r32_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsx-r64_mem,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
movsx-r32,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
movsx-r64,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
shl-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-r8_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-mem,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-mem,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-mem,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-mem,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
shl-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
shl-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shl-r8_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shl-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shl-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shl-mem_r8,1.5,None,"(1.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,1.5,0.3333333333333333)"
shl-r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shl-r32_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
shl-r64_r8,1.5,None,"(1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0)"
bts-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
bts-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
bts-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
bts-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bts-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bts-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bts-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bts-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bts-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btr-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btr-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btr-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btr-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
sgdt-mem,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
loop-LBL,2.5,None,"(2.5,1.0,0.0,0.0,0.0,1.0,2.5,0.0)"
btc-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btc-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btc-mem_imd,1.0,None,"(0.5,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.5,0.3333333333333333)"
btc-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btc-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btc-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btc-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btc-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btc-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jbe-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jbe-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
mul-mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
mul-r8,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
mul-mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
mul-mem,1.0,None,"(0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0)"
mul-r32,1.0,None,"(0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0)"
mul-r64,1.0,None,"(0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0)"
push-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0)"
push-r64,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
push-imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
push-imd,1.0,None,"(0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
push-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
push-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
setno-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setno-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
setnl-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setnl-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cld-,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
setnb-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setnb-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
clc-,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
setnz-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setnz-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
setns-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setns-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
setnp-mem,1.0,None,"(0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.3333333333333333)"
setnp-r8,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
ret-imd,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
ret-,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_r8,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_r32,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock sub-mem_r64,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock btc-mem_imd,2.0,None,"(2.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,2.0,0.3333333333333333)"
lock btc-mem_imd,2.0,None,"(2.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,2.0,0.3333333333333333)"
lock btc-mem_imd,2.0,None,"(2.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,2.0,0.3333333333333333)"
setnbe-mem,1.0,None,"(1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333)"
setnbe-r8,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)"
cmpxchg-mem_r8,1.25,None,"(1.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,1.25,0.3333333333333333)"
cmpxchg-r8_r8,1.75,None,"(1.75,0.75,0.0,0.0,0.0,0.75,1.75,0.0)"
cmpxchg-mem_r32,1.25,None,"(1.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,1.25,0.3333333333333333)"
cmpxchg-mem_r64,1.25,None,"(1.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,1.25,0.3333333333333333)"
cmpxchg-r32_r32,1.75,None,"(1.75,0.75,0.0,0.0,0.0,0.75,1.75,0.0)"
cmpxchg-r64_r64,1.75,None,"(1.75,0.75,0.0,0.0,0.0,0.75,1.75,0.0)"
cwd-,0.75,None,"(0.75,0.25,0.0,0.0,0.0,0.25,0.75,0.0)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_r8,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_r32,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock and-mem_r64,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
test-mem_imd,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-r8_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-mem_imd,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-mem_imd,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-mem_imd,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r32_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r64_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-mem_r8,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-r8_r8,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-mem,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-mem_r32,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-mem_r64,0.5,None,"(0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.0)"
test-,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r32_r32,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r64_r64,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r8_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r32_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
test-r64_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
jz-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jz-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
scasw-,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
jp-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jp-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
js-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
js-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jo-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jo-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
scasd-,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
scasb-,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
jb-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
jb-LBL,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
lock cmpxchg-mem_r8,2.75,None,"(2.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.75,0.3333333333333333)"
lock cmpxchg-mem_r32,2.75,None,"(2.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.75,0.3333333333333333)"
lock cmpxchg-mem_r64,2.75,None,"(2.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.75,0.3333333333333333)"
lock inc-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock inc-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock inc-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock inc-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
cmovnp-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnp-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnp-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnp-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnp-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnp-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
ret far-,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_imd,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_r8,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_r32,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock or-mem_r64,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
enter-imd_imd,1.75,None,"(1.25,1.75,0.3333333333333333,0.3333333333333333,1.0,0.75,1.25,0.3333333333333333)"
repne scasb-,10.166666666666666,None,"(10.166666666666666,6.166666666666666,1.5,1.5,0.0,6.166666666666666,6.5,0.0)"
leave-,0.5,None,"(0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0)"
lock xadd-mem_r8,2.0,None,"(2.0,1.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
lock xadd-mem,2.0,None,"(2.0,1.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
lock xadd-mem_r32,2.0,None,"(2.0,1.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
lock xadd-mem_r64,2.0,None,"(2.0,1.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
lock xchg-mem_r8,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
xchg-mem_r8,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
xchg-r8_r8,0.75,None,"(0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.0)"
lock xchg-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock xchg-mem_r32,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
lock xchg-mem_r64,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
xchg-mem,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
xchg-mem_r32,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
xchg-mem_r64,1.75,None,"(1.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,1.75,0.3333333333333333)"
smsw-mem,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-r8_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r32_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r64_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r32_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r64_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-mem_r8,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-r8_r8,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-mem,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_r32,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-mem_r64,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
and-,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r32_r32,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
and-r64_r64,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
