instr,TP,LT,ports
cvtsi2sd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsi2sd-xmm_r32,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtsi2sd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsi2sd-xmm_r64,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psllq-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psllq-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psllq-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
psubusb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubusb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pmovmskb-r32_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
punpckldq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckldq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
mulsd-xmm_mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mulsd-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pandn-xmm_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
pandn-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
shufpd-xmm_mem_imd,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
shufpd-xmm_xmm_imd,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
subpd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
subpd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
sqrtpd-xmm_mem,32,None,"(1.0,32,0.0,1.0,0.0,0.0,0.0)"
sqrtpd-xmm_xmm,32,None,"(1.0,32,0.0,0.0,0.0,0.0,0.0)"
andpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
andpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
pmulhw-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmulhw-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
movq-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movq-xmm_r64,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movq-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movq-r64_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movq-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
pminsw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pminsw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cvttpd2dq-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvttpd2dq-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
pshufd-xmm_mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pshufd-xmm_xmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movlpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
movlpd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
cvtss2sd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
cvtss2sd-xmm_xmm,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
xorpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
xorpd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
maxsd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
maxsd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
minpd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
minpd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
addsd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
addsd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrlq-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrlq-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psrlq-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
psrlw-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrlw-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psrlw-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
psrld-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrld-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psrld-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
subsd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
subsd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
paddsb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddsb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
lfence-,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
cvtsd2si-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsd2sil-r32_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsd2si-r32_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtsd2si-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsd2siq-r64_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtsd2si-r64_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvtps2pd-xmm_mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,1.0)"
cvtps2pd-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movd-xmm_r32,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movd-r32_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movapd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movapd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movapd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
mulpd-xmm_mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
mulpd-xmm_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
movdq2q-mmx_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movmskpd-r32_xmm,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
psubq-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubq-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psubq-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubq-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movhpd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,1.0)"
movhpd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
punpckhbw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckhbw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movupd-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
movupd-xmm_xmm,1.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,1.0)"
movupd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
pmuludq-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmuludq-mmx_mmx,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pmuludq-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmuludq-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pmaddwd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
pmaddwd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pextrw-r32_xmm_imd,0.8333333333333333,None,"(0.8333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333333)"
pand-xmm_mem,1.0,None,"(0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333)"
pand-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
cvtdq2ps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
cvtdq2ps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pmaxub-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pmaxub-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
punpckhwd-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckhwd-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
cvtpd2ps-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,1.0)"
cvtpd2ps-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,1.0)"
cvtpd2pi-mmx_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
cvtpd2pi-mmx_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
mfence-,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
pshuflw-xmm_mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pshuflw-xmm_xmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
maxpd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
maxpd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
pminub-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pminub-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pinsrw-xmm_mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pinsrw-xmm_r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movdqa-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
movdqa-xmm_xmm,0.3333333333333333,None,"(0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333)"
movdqa-xmm_mem,1.0,None,"(0.0,0.0,0.0,1.0,0.0,0.0,0.0)"
psubsw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubsw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pavgw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pavgw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movntpd-mem_xmm,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
psubsb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubsb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pavgb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pavgb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psraw-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psraw-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psraw-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
comisd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
comisd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrad-xmm_imd,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psrad-xmm_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
psrad-xmm_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
packsswb-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
packsswb-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
punpcklbw-xmm_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpcklbw-xmm_xmm,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ucomisd-xmm_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
ucomisd-xmm_xmm,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
cvttpd2pi-mmx_mem,1.0,None,"(0.5,0.0,1.0,1.0,0.0,0.0,0.5)"
cvttpd2pi-mmx_xmm,1.0,None,"(0.5,0.0,1.0,0.0,0.0,0.0,0.5)"
pshufhw-xmm_mem_imd,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pshufhw-xmm_xmm_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
ficomp-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
ficomp-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fchs-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fucom-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fcomi-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fldl2t-,2.0,None,"(0.0,0.0,2.0,0.0,0.0,0.0,0.0)"
fsub-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fsub-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fsub-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fsub-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fldl2e-,2.0,None,"(0.0,0.0,2.0,0.0,0.0,0.0,0.0)"
fcmovnu-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fcomip-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fcmovnb-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fcmovne-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
faddp-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fcmovbe-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fmul-mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
fmul-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fmul-mem,1.0,None,"(1.0,0.0,0.0,1.0,0.0,0.0,0.0)"
fmul-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fcompp-,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fcomp-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fcomp-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fcomp-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fisubr-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fisubr-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fisub-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fisub-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fsubp-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fsubr-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fsubr-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fsubr-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fsubr-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fild-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fild-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fild-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fadd-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fadd-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fadd-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fadd-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fidiv-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fidiv-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fcom-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fcom-mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fxam-,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
ffree-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fimul-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fimul-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fstp-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fstp-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fstp-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fstp-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fiadd-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fiadd-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fnop-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
ficom-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
ficom-mem,2.0,None,"(0.0,0.0,2.0,1.0,0.0,0.0,0.0)"
fldpi-,2.0,None,"(0.0,0.0,2.0,0.0,0.0,0.0,0.0)"
fnstsw-mem,2.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,2.0)"
fnstsw-,2.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,2.0)"
fwait-,0.6666666666666666,None,"(0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666)"
fcmovnbe-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fincstp-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
ftst-,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fst-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fst-mem,1.0,None,"(0.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fst-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fist-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,1.0,0.0)"
fist-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,1.0,0.0)"
fdivrp-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fidivr-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fidivr-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fsubrp-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fabs-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fcmovu-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fcmove-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fldcw-mem,1.3333333333333333,None,"(1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333)"
fcmovb-fpu_fpu,2.0,None,"(2.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fmulp-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fsqrt-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fdivp-fpu,24,None,"(1.0,24,0.0,0.0,0.0,0.0,0.0)"
fdivr-mem,24,None,"(1.0,24,0.0,1.0,0.0,0.0,0.0)"
fdivr-fpu,24,None,"(1.0,24,0.0,0.0,0.0,0.0,0.0)"
fdivr-mem,24,None,"(1.0,24,0.0,1.0,0.0,0.0,0.0)"
fdivr-fpu,24,None,"(1.0,24,0.0,0.0,0.0,0.0,0.0)"
fdiv-mem,24,None,"(1.0,24,0.0,1.0,0.0,0.0,0.0)"
fdiv-fpu,24,None,"(1.0,24,0.0,0.0,0.0,0.0,0.0)"
fdiv-mem,24,None,"(1.0,24,0.0,1.0,0.0,0.0,0.0)"
fdiv-fpu,24,None,"(1.0,24,0.0,0.0,0.0,0.0,0.0)"
fldln2-,2.0,None,"(0.0,0.0,2.0,0.0,0.0,0.0,0.0)"
fxch-fpu,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fld-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fld-fpu,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fld-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fld-mem,1.0,None,"(1.0,0.0,1.0,1.0,0.0,0.0,0.0)"
fucomp-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fucomi-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fdecstp-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fldlg2-,2.0,None,"(0.0,0.0,2.0,0.0,0.0,0.0,0.0)"
fldz-,1.0,None,"(1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
fucompp-,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fld1-,1.0,None,"(1.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fucomip-fpu,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
fnstcw-mem,1.0,None,"(1.0,0.0,0.0,1.0,1.0,1.0,0.0)"
fistp-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,1.0,0.0)"
fistp-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,1.0,0.0)"
fistp-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,1.0,0.0)"
punpckhdq-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
punpckhdq-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
movntq-mem_mmx,1.0,None,"(0.0,0.0,0.0,0.0,1.0,1.0,0.0)"
pcmpgtw-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtw-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpgtb-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtb-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
pcmpgtd-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
pcmpgtd-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
packuswb-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
packuswb-mmx_mmx,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
psubd-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
psubd-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
psadbw-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
psadbw-mmx_mmx,1.0,None,"(0.0,0.0,1.0,0.0,0.0,0.0,0.0)"
paddusw-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddusw-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
paddusb-mmx_mem,1.0,None,"(0.5,0.0,0.0,1.0,0.0,0.0,0.5)"
paddusb-mmx_mmx,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5)"
packssdw-mmx_mem,1.0,None,"(0.0,0.0,1.0,1.0,0.0,0.0,0.0)"
