instr,TP,LT,ports
rcrb-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcr-r8_r8,3.5,None,"(2.5,3.5,0.0,0.0,0.0,1.5,2.5,0.0)"
rcrb-r8_r8,3.5,None,"(2.5,3.5,0.0,0.0,0.0,1.5,2.5,0.0)"
rcr-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcrb-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcr-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcrb-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcr-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcrb-mem_r8,3.0,None,"(2.0,3.0,0.8333333333333333,0.8333333333333333,1.0,1.0,2.0,0.3333333333333333)"
rcr-r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcrb-r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcr-r32_r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcr-r64_r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcl-mem_imd,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-r8_imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rclb-r8_imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-mem_imd,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-mem_imd,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-mem_imd,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-r32_imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-r64_imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rclq-r64_imd,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-mem,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-r8,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rclb-r8,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-mem,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-mem,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-mem,1.0,None,"(0.75,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
rcl-,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-r32,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-r64,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rclq-r64,1.0,None,"(1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0)"
rcl-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rclb-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rcl-r8_r8,2.75,None,"(2.75,2.25,0.0,0.0,0.0,1.25,2.75,0.0)"
rclb-r8_r8,2.75,None,"(2.75,2.25,0.0,0.0,0.0,1.25,2.75,0.0)"
rcl-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rclb-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rcl-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rclb-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rcl-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rclb-mem_r8,2.25,None,"(2.25,1.75,0.8333333333333333,0.8333333333333333,1.0,0.75,2.25,0.3333333333333333)"
rcl-r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rclb-r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcl-r32_r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
rcl-r64_r8,2.75,None,"(1.75,2.75,0.0,0.0,0.0,0.75,1.75,0.0)"
insw-,1.5,None,"(1.5,0.5,0.8333333333333333,0.8333333333333333,1.0,1.5,1.5,0.3333333333333333)"
div-mem,2.25,None,"(2.25,2.25,0.5,0.5,0.0,2.25,0.25,0.0)"
div-r8,2.75,None,"(2.75,2.25,0.0,0.0,0.0,2.25,0.75,0.0)"
divb-r8,2.75,None,"(2.75,2.25,0.0,0.0,0.0,2.25,0.75,0.0)"
div-mem,2.25,None,"(2.25,2.25,0.5,0.5,0.0,2.25,0.25,0.0)"
div-mem,2.25,None,"(2.25,2.25,0.5,0.5,0.0,2.25,0.25,0.0)"
div-r32,11.75,None,"(11.75,10.25,0.0,0.0,0.0,5.75,4.25,0.0)"
divl-r32,11.75,None,"(11.75,10.25,0.0,0.0,0.0,5.75,4.25,0.0)"
div-r64,11.75,None,"(11.75,10.25,0.0,0.0,0.0,5.75,4.25,0.0)"
divq-r64,11.75,None,"(11.75,10.25,0.0,0.0,0.0,5.75,4.25,0.0)"
stosw-,1.0,None,"(0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333)"
rep movsb-,8.0,None,"(8.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0)"
in-r8_imd,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
inb-r8_imd,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
in-r32_imd,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
inl-r32_imd,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
in-r8_r16,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
in-r32_r16,7.333333333333333,None,"(7.333333333333333,2.833333333333333,1.5,1.5,0.0,3.833333333333333,6.0,0.0)"
cmovnz-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnz-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnzl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnz-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnzq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnz-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnz-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnzl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnz-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnzq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovns-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovns-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnsl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovns-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnsq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovns-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovns-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnsl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovns-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnsq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovno-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovno-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnol-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovno-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnoq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovno-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovno-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnol-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovno-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnoq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnl-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnl-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnlq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnl-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnl-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnlq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnb-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnb-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnbl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnb-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnbq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovnb-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnb-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnbl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnb-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovnbq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovo-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovo-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovol-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovo-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovoq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovo-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovo-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovol-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovo-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovoq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
bt-mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
bt-mem_imd,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
bt-imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btl-r32_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btq-r64_imd,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-mem,2.9166666666666665,None,"(2.9166666666666665,1.75,0.5,0.5,0.0,1.4166666666666665,2.9166666666666665,0.0)"
bt-mem_r32,2.6666666666666665,None,"(2.6666666666666665,1.5,0.5,0.5,0.0,1.1666666666666665,2.6666666666666665,0.0)"
btl-mem_r32,2.6666666666666665,None,"(2.6666666666666665,1.5,0.5,0.5,0.0,1.1666666666666665,2.6666666666666665,0.0)"
bt-mem_r64,2.833333333333333,None,"(2.833333333333333,2.333333333333333,0.5,0.5,0.0,1.3333333333333333,1.5,0.0)"
btq-mem_r64,2.833333333333333,None,"(2.833333333333333,2.333333333333333,0.5,0.5,0.0,1.3333333333333333,1.5,0.0)"
bt-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
bt-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
btq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
pop-mem,1.0,None,"(0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0)"
pop-r64,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
popq-r64,0.5,None,"(0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0)"
pop-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
popw-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
pop-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
popw-r16,0.0,None,"(0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)"
jrcxz-LBL,0.75,None,"(0.75,0.25,0.0,0.0,0.0,0.25,0.75,0.0)"
shld-mem_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shld-mem_r32_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shldl-mem_r32_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shld-mem_r64_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shldq-mem_r64_imd,1.0,None,"(0.0,1.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.0,0.3333333333333333)"
shld-imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shld-r32_r32_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shldl-r32_r32_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shld-r64_r64_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shldq-r64_r64_imd,1.0,None,"(0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)"
shld-mem_r8,1.25,None,"(0.75,1.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
shldb-mem_r8,1.25,None,"(0.75,1.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
shld-mem_r32_r8,1.25,None,"(0.75,1.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
shld-mem_r64_r8,1.25,None,"(0.75,1.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.75,0.3333333333333333)"
shld-r8,1.5,None,"(1.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0)"
shldb-r8,1.5,None,"(1.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0)"
shld-r32_r32_r8,1.5,None,"(1.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0)"
shld-r64_r64_r8,1.5,None,"(1.0,1.5,0.0,0.0,0.0,0.5,1.0,0.0)"
invlpg-mem,14.833333333333332,None,"(14.833333333333332,6.333333333333333,2.0,2.0,5.0,8.333333333333334,7.5,1.0)"
sahf-,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
cmovz-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovz-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovzl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovz-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovzq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovz-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovz-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovzl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovz-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovzq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovp-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovp-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovpl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovp-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovpq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovp-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovp-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovpl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovp-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovpq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovs-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovs-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovsl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovs-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovsq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovs-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovs-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovsl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovs-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovsq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovl-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovl-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovlq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovl-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovl-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovlq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovb-mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovb-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovbl-r32_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovb-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovbq-r64_mem,0.5,None,"(0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0)"
cmovb-,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovb-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovbl-r32_r32,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovb-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
cmovbq-r64_r64,0.5,None,"(0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0)"
lmsw-mem,7.25,None,"(7.25,4.75,0.8333333333333333,0.8333333333333333,1.0,5.25,5.75,0.3333333333333333)"
lmsw-,6.166666666666666,None,"(6.166666666666666,2.0,0.3333333333333333,0.3333333333333333,1.0,5.666666666666666,5.166666666666667,0.3333333333333333)"
lock bts-mem_imd,1.0,None,"(1.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,1.0,0.3333333333333333)"
lock bts-mem_imd,1.0,None,"(1.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,1.0,0.3333333333333333)"
lock bts-mem_imd,1.0,None,"(1.0,0.5,0.8333333333333333,0.8333333333333333,1.0,0.5,1.0,0.3333333333333333)"
lock bts-mem,3.6666666666666665,None,"(3.6666666666666665,1.5,1.0,1.0,2.0,1.1666666666666665,3.6666666666666665,0.0)"
lock bts-mem_r32,3.6666666666666665,None,"(3.6666666666666665,1.5,1.0,1.0,2.0,1.1666666666666665,3.6666666666666665,0.0)"
lock btsl-mem_r32,3.6666666666666665,None,"(3.6666666666666665,1.5,1.0,1.0,2.0,1.1666666666666665,3.6666666666666665,0.0)"
lock bts-mem_r64,3.4166666666666665,None,"(3.4166666666666665,1.5833333333333333,1.0,1.0,2.0,0.9166666666666665,3.083333333333333,0.0)"
lock btsq-mem_r64,3.4166666666666665,None,"(3.4166666666666665,1.5833333333333333,1.0,1.0,2.0,0.9166666666666665,3.083333333333333,0.0)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_imd,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_r8,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xorb-mem_r8,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_r32,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xorl-mem_r32,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xor-mem_r64,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
lock xorq-mem_r64,1.0,None,"(0.75,0.75,0.8333333333333333,0.8333333333333333,1.0,0.75,0.75,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
or-r8_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
orb-r8_imd,0.25,None,"(0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0)"
or-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
or-mem_imd,1.0,None,"(0.25,0.25,0.8333333333333333,0.8333333333333333,1.0,0.25,0.25,0.3333333333333333)"
